Time,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224,p225,p226,p227,p228,p229,p230,p231,p232,p233,p234,p235,p236,p237,p238,p239,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255,p256,p257,p258,p259,p260,p261,p262,p263,p264,p265,p266,p267,p268,p269,p270,p271,p272,p273,p274,p275,p276,p277,p278,p279,p280,p281,p282,p283,p284,p285,p286,p287,p288,p289,p290,p291,p292,p293,p294,p295,p296,p297,p298,p299,p300,p301,p302,p303,p304,p305,p306,p307,p308,p309,p310,p311,p312,p313,p314,p315,p316,p317,p318,p319,p320,p321,p322,p323,p324,p325,p326,p327,p328,p329,p330,p331,p332,p333,p334,p335,p336,p337,p338,p339,p340,p341,p342,p343,p344,p345,p346,p347,p348,p349,p350,p351,p352,p353,p354,p355,p356,p357,p358,p359,p360,p361,p362,p363,p364,p365,p366,p367,p368,p369,p370,p371,p372,p373,p374,p375,p376,p377,p378,p379,p380,p381,p382,p383,p384,p385,p386,p387,p388,p389,p390,p391,p392,p393,p394,p395,p396,p397,p398,p399,p400,p401,p402,p403,p404,p405,p406,p407,p408,p409,p410,p411,p412,p413,p414,p415,p416,p417,p418,p419,p420,p421,p422,p423,p424,p425,p426,p427,p428,p429,p430,p431,p432,p433,p434,p435,p436,p437,p438,p439,p440,p441,p442,p443,p444,p445,p446,p447,p448,p449,p450,p451,p452,p453,p454,p455,p456,p457,p458,p459,p460,p461,p462,p463,p464,p465,p466,p467,p468,p469,p470,p471,p472,p473,p474,p475,p476,p477,p478,p479,p480,p481,p482,p483,p484,p485,p486,p487,p488,p489,p490,p491,p492,p493,p494,p495,p496,p497,p498,p499,p500,p501,p502,p503,p504,p505,p506,p507,p508,p509,p510,p511,p512,p513,p514,p515,p516,p517,p518,p519,p520,p521,p522,p523,p524,p525,p526,p527,p528,p529,p530,p531,p532,p533,p534,p535,p536,p537,p538,p539,p540,p541,p542,p543,p544,p545,p546,p547,p548,p549,p550,p551,p552,p553,p554,p555,p556,p557,p558,p559,p560,p561,p562,p563,p564,p565,p566,p567,p568,p569,p570,p571,p572,p573,p574,p575,p576,p577,p578,p579,p580,p581,p582,p583,p584,p585,p586,p587,p588,p589,p590,p591,p592,p593,p594,p595,p596,p597,p598,p599,p600,p601,p602,p603,p604,p605,p606,p607,p608,p609,p610,p611,p612,p613,p614,p615,p616,p617,p618,p619,p620,p621,p622,p623,p624,p625,p626,p627,p628,p629,p630,p631,p632,p633,p634,p635,p636,p637,p638,p639,p640,p641,p642,p643,p644,p645,p646,p647,p648,p649,p650,p651,p652,p653,p654,p655,p656,p657,p658,p659,p660,p661,p662,p663,p664,p665,p666,p667,p668,p669,p670,p671,p672,p673,p674,p675,p676,p677,p678,p679,p680,p681,p682,p683,p684,p685,p686,p687,p688,p689,p690,p691,p692,p693,p694,p695,p696,p697,p698,p699,p700,p701,p702,p703,p704,p705,p706,p707,p708,p709,p710,p711,p712,p713,p714,p715,p716,p717,p718,p719,p720,p721,p722,p723,p724,p725,p726,p727,p728,p729,p730,p731,p732,p733,p734,p735,p736,p737,p738,p739,p740,p741,p742,p743,p744,p745,p746,p747,p748,p749,p750,p751,p752,p753,p754,p755,p756,p757,p758,p759,p760,p761,p762,p763,p764,p765,p766,p767
897.097232552,24.123796846833613,21.914426682226633,23.61741387467339,23.11256406092673,23.130503790079047,22.723861681026108,23.051415803224245,22.586519281583605,22.720766724459338,22.530385253627458,22.904675905483487,22.491734642334393,22.508535684203537,22.95980853698535,22.461132462473245,22.365972182648136,22.42999991188026,22.416634859373232,22.4801493780418,22.077735507712816,22.932945491382384,22.6619312695002,22.804465830158392,22.6609008748448,24.441173062261782,25.651462382346324,29.62421547743702,30.542122652727528,30.325069965880857,30.204333154534083,29.724546481102436,28.80970565799464,23.469634327970027,23.844436052395622,23.61703423197298,23.343326410602117,23.001491993649324,23.511939008740114,22.518428701661833,22.80159990341963,22.164096407381066,23.134581403852906,22.674664826891956,23.062772758114704,22.254091662128758,22.511857279742458,22.202056636906036,22.787895893864174,23.274291848544408,23.09460533302166,22.608311024586385,23.08502555402896,22.76707584935326,23.232979672848217,22.678026052498126,23.348355693074666,25.67647257294334,27.073756440734144,29.81087459676013,30.15885835535113,30.118829208899513,29.94466325371019,28.73143821977669,28.662281776168015,23.86367511319844,23.147161978614747,23.39029553136845,23.081394323038012,23.16095834695352,22.946093961197164,22.934621916005028,22.691245292985343,22.728362707900203,22.77108542019255,23.035305294224884,22.890992621344026,22.739784922669628,22.577131591547698,22.692602611978202,22.777412039775925,26.836155943641188,27.21124853485668,23.73386830522412,23.451643118292054,25.523031817742662,25.15472704459222,24.309760631515644,25.124855661364393,29.216014891148518,29.86326333770961,30.539876942565854,30.342949481568553,29.63888067912029,28.833048496772165,27.936861475610158,27.32064030164588,22.827550710752178,24.02973379184749,22.890537614343145,23.73565663324166,23.2672235860893,23.59717182915506,22.790316738509546,23.35998727933128,22.63513674570362,22.86579869904898,23.113881788838682,23.096615361648276,23.0177493531541,23.2685324364582,23.176249905248483,24.18148187484792,27.00363764373185,29.04505467702961,26.274538375118937,24.022182816234476,24.81328530306746,27.79862206975588,26.934603419811765,26.080236432205083,30.083596647938123,30.311373906099277,30.45739133077052,30.12645023482702,28.58198570605606,28.38497035395403,27.235427471131857,27.723326759071483,23.862087630656617,23.167755099587396,23.777900665854418,23.069120199920008,23.29998362297914,23.124947467017307,23.246804400231042,22.91257962184011,23.43934734569524,22.64345486797157,23.134425920335104,23.034369935096777,24.91863185103972,25.876280278002014,25.902004075911407,24.822243545260676,29.00011675203052,28.96312411065503,26.51979012893895,26.086756850740187,29.079427910252946,28.03642356334359,28.32656311380805,29.242944723301093,30.23389554295869,30.132306695668944,29.00275107656421,28.661373402157153,27.75050076189109,27.324217793430478,26.913503322383576,26.647237984456694,23.632392310517844,23.72969960731814,23.56485011574108,23.7738947489471,22.9864283122933,23.38928492633454,22.85379763184983,23.11143866028999,22.753178797152202,23.034735504569085,22.850294301492,23.589146759721984,24.582340332460603,28.048051276957437,28.527183687292165,25.22359487664818,26.00228082692547,30.781130623731258,29.63348914298342,25.731902024852047,25.89609641985203,30.201979256085053,30.559503921695978,29.94869802716306,29.784869687574542,29.6908874074162,28.62570505393637,28.273382770488695,27.019807663985546,27.51012106346502,26.225446197376073,26.407108224155422,23.514919137249024,22.98751392630828,23.885244272745183,23.354401856498896,23.532961764757886,23.156381557047666,23.618217899289448,23.08471471613865,23.426557970222063,23.42184447300798,23.20493295607315,22.951758719841052,25.189091092624267,25.946933134739822,29.39263510067667,28.109169917627923,27.67299423555727,27.858533144226044,29.76412214177884,29.348055581508333,29.582304018013758,28.49756547599594,31.167321017854817,31.068843158677737,29.640771414417998,28.96405134998315,27.597581884541512,26.973636543927284,26.40959862644729,26.049474814690313,25.54283187565113,25.469666032811062,23.398607746796642,23.690468220462776,23.548379568666462,23.730117751465627,23.156046956408034,23.601910914011796,23.190763625217244,23.85255435816009,22.961363077366002,23.634126153911723,22.690080664134598,23.54558095163958,23.975111732400364,26.94220408324901,30.822600361812363,28.584507870726895,25.00838515803696,30.6482444124548,32.03521419589623,28.335813383179868,27.292950346994814,30.860924743151713,31.567051392611347,30.616119621725147,29.025748714173346,28.556988286714613,26.931519870232762,27.362289816861335,25.80784509503951,25.925706673662262,25.64381848226276,25.426214450846885,24.09948021896281,23.314144908668425,23.686549948057404,23.438047652703744,23.921932833191647,23.44804091500265,24.072814665539056,23.51371718508409,23.983046867358325,23.683846379877707,24.108249019199263,23.55786031240632,24.333733637369903,25.030065874550246,31.50507745586333,31.113875784757226,27.08134156697389,26.91050521149384,31.739703375442787,31.339421302499602,29.939369625285053,29.085626807380947,30.280385499303236,30.40626831260579,26.66138709266761,26.271092402022134,25.48639047351793,25.135434075740193,24.997515489719433,24.509280611387226,24.9534478648161,25.378337495167557,23.463808362331292,23.997013363445546,23.46271631730764,24.128531000967484,23.318912692406514,23.733056780211655,23.718292771669212,24.48162590285898,23.593113048440728,24.395951156811407,25.15211139120231,25.872768903968165,23.577005778383693,25.21401608585478,30.540432185012605,31.389908278450946,27.317609260588142,29.284822672556288,31.496371239928294,29.926431125697434,27.70204403124643,30.873115011839957,30.993909536225715,27.815481308522635,25.814494140057093,24.90487195089281,24.23642101023853,24.571284220945927,23.932838244489346,24.69455411905625,24.260069432996772,24.77443851723598,24.129943342040065,23.2725144627056,23.291536971901223,23.058012610807964,23.62156292072899,23.485851589086508,24.24280080139073,23.976478665249147,24.649572312289934,24.64357202241979,27.507101304877096,28.125229326056342,25.538928171552186,24.072516688501082,30.20090098498588,31.547739292010988,28.65232857837077,27.79239085544515,32.30774482522503,31.84788807996813,30.259599661823756,29.775418659268723,30.132217980084476,29.87069349863839,24.81018247562662,24.609701507757222,24.331777083616146,24.03365727576096,24.656939209329153,24.294289536581346,24.36180851835178,23.856104825262378,23.3403854343901,23.57453533422705,23.35260146917875,23.457998829965675,23.294113309309864,23.97216175520805,23.990955088295436,24.25833950129254,24.025087779950297,25.042867219911216,27.674598636601957,28.42710712310162,26.31801577888433,25.381329441000048,27.991697700949544,31.392435141718863,30.559974853073243,29.22662577255528,31.71572337233914,31.907166194799004,30.622207332420828,31.770576892453107,31.548453652030787,28.6345854474705,25.370611258671033,23.90303967338633,23.846996964233597,26.205835537719736,25.5935921785059,25.224293440251245,24.2647064386191,23.79890370668511,23.86906677318251,23.479508146889373,24.0768831732899,23.741212931991754,23.826546035876845,23.753382303200056,24.080711194105504,24.04679473536339,24.495946534185578,24.717054469425705,26.260982966664358,28.10670281476672,29.435287435498594,27.53725557727978,27.047562369112427,28.59324072266662,32.34437253227475,31.97011607013576,32.671753959770854,32.87611451747381,32.41065028859879,32.330537710499755,31.721946429377226,31.000961914564755,25.50289684156519,24.43109179798722,27.732366219918617,27.942425572976163,27.13941359974342,26.55924838715265,24.26546305588704,24.169815798490845,23.368922749536978,23.895481189049576,23.111796192415795,23.597590091903385,23.402888793313025,24.202208688779763,24.06992682509923,24.30195428964646,24.099539832326343,24.3797789211211,25.65204032228189,27.248288549706956,29.950443071888458,29.39011045542594,27.0159980800845,30.218741013472084,32.47829981378442,32.24145779151502,32.375860273180365,32.732490403423355,32.18831917185935,32.388414180494465,32.19148338123972,30.32373595762664,26.56145953667493,26.215425445793755,27.61081682470632,29.761690128042062,27.608236475252,25.454566141676196,24.318859093591982,24.339016958179457,23.93132969001681,23.35242443702373,24.044844723219114,23.565259367803094,24.1525039584987,24.168112449087516,24.018066521474452,24.342240726086743,24.421264869597564,24.084953421872342,25.04020494537366,25.86914002860044,29.220115121821834,30.208666773497953,31.39308333516442,30.836793927903443,32.49406781745995,32.36147590249033,32.66179232961275,32.4227619473055,32.70614123057072,32.54668644224705,32.89723567595769,32.657490614218716,29.342171142041877,28.464027356726092,29.953576080420532,29.73495308872714,26.18062303503558,25.771962825168544,24.59185415936014,24.349598749799043,23.36955307011351,23.762601701222593,23.80271085338086,24.231059111426077,23.550857029491453,23.798936333948404,24.10759637366607,24.415369583795552,23.95627117945969,24.276148168966927,24.28677162361123,24.975908750593703,27.76334210042677,29.86696929857851,31.462905219888114,32.02924053453921,32.20786844496058,32.792739034945726,32.73774007722716,32.95884128452269,32.940876334671316,32.936500277704056,32.68017368602955,33.07043907459786,30.83821655355166,30.694804587073122,30.752954284240616,28.96064163589699,26.7181586374449,24.81708655189152,23.9669576009008,24.72542116113334,23.67029757104973,23.42697177629384,23.78393651934215,23.56154393792127,24.285053856903005,23.797976326580738,24.439557413881857,24.057036787670484,24.320414555970558,23.540541852312856,24.86695761996998,24.268363304509307,26.53813242923178,27.338994576648986,32.13685637858191,32.09779515533154,32.74534526767229,32.77227848189409,33.24547128783473,33.09239731940585,33.3799925179984,33.13712185620301,33.44255745656744,32.92836589606719,32.68740799979673,32.04494684896815,29.483248744304433,28.488290625606226,25.45132098742414,24.866638285540944,24.503073128189385,24.57145871975871,23.0187756191616,23.97057725494119,23.61168642760225,24.21039931516958,23.746910409505176,24.239770595102357,23.703226172953748,23.98939547175138,23.787724758947263,24.484670016782502,24.405287385851977,24.59533261244485,25.091499216668524,27.161588248541364,31.261707311499435,32.64572776430606,32.60956056520388,33.10322147463603,33.18803394178724,33.49684029773016,33.00493717486222,33.3788638862672,33.13750154213824,32.924537271012355,32.43366443480704,32.39150561267496,29.162202991822596,27.295598869891137,24.912290421152875,24.659621053808905,24.479017582561312,24.926038064957936,24.89941605964094,23.397342362779227,24.26057798907999,23.677490760073624,23.908499695979117,23.544993522045104,24.67658374028963,24.07753852133851,24.18494975938819,23.881778508328864,24.792179272170642,24.239345803524486,25.04576042177439,24.93935772280315,29.900019406804518,31.176929177534078,33.01698200354696,32.85742066492014,33.73296346300583,33.1234234738867,33.20400133028204,32.87361783910342,33.24730366125135,33.08740860335047,31.922517213979518,31.33387804801623,28.027821189093686,26.828355512034477,25.43747131978705,24.94444640703631,24.614849650101007,25.084549684836475,23.44352416827087,23.691659207724342,24.383594876426116,23.85828592015025,23.73120017012036,23.97501658015028,24.170153315521247,24.229508931308487,23.98855258115441,24.007913816884695,24.185572910425606,24.5831155643192,24.16609075349163,24.973755429544724,28.129790632367076,30.54699757792679,32.65283600270806,32.95983038853933,33.12414157916277,33.65044566258081,32.64213301465463,32.69306948734362,32.94037819655426,32.80612809701307,30.94508683830469,29.640971745170475,27.2372562462524,26.188668841344793,24.77921620005816,25.121495745202594,25.02086991665459,24.687235886832696,25.07640050474049,24.938204210577226,24.332254935937442,23.71741037256419,24.767296011240433,24.12590548099945,24.394390989322517,24.543012880556887,24.643480211367603,23.592481801532074,24.3209219602482,24.249477038741702,24.45735268627834,24.67001892730366,26.217890209834707,27.48348427334531,32.033184851511805,32.217788188660336,32.902260439545444,32.609091031250614,32.92625344244982,32.724304422835985,32.165906567924424,31.974398094299602,28.630654450048894,27.732136909281564,25.959278819067322,25.753929616230323,25.408758235057405,24.498324324223688,24.96789455109689,24.869531864126998,24.062970239442677,24.613783300145087,23.9774850980736,24.09089106328537,23.63402964620616,24.450051618522537,24.05089582831323,24.436919585646308,23.97380336247852,24.06794594394853,24.309910683216913,24.33557527055035,24.129077928676963,24.572347813919066,25.224200461548435,27.173763839010064,30.494577854685303,32.301226224813945,32.50219067500342,33.00663289626743,32.61411503916548,32.836351888562376,31.292864168933477,30.807289087654,27.497632523464347,26.873484427724463,25.619721202303992,25.64604981294582,24.67700298777794,24.31421244483289,24.94027667632588,25.05676128442815,25.24517341499103,25.12312292443704,24.869839008566373,24.430816990157382,24.476375399161327,23.579177923773386,24.3659083061537,24.078967761796036,24.254680170155325,23.826936349956213,24.48891929551968,23.851968999635176,24.211704801684675,24.430804310217866,25.909563698445538,26.311679091817894,29.47418801233033,30.41049668120428,32.835144677465905,32.93078080390211,32.63973551666459,31.901066767618545,29.454084762579953,28.065144496446692,26.003805423908545,25.276261311983205,25.211767270517328,25.031708554477916,24.901628935685096,24.449724675392133,24.456495968248078,24.74933999745423,23.611569145323188,25.489159935412204,24.80691624137131,24.95700176498991,23.385286393319063,24.699201337416298,24.337000245840102,24.273741381106163,23.96061537265524,24.521204563329718,23.96203218523891,24.23231449633539,24.245498677424393,24.72438977817626,25.198159052653125,26.188513437421193,28.569466805812453,30.29285742832377,32.5227496430125,32.75890434542981,31.69247485849587,32.02965773813469,28.443887337871047,26.713758898745255,25.127275924694572,25.415539073392438,25.350873061210336,25.674298778521063,24.31574576317348,25.009273055189226,24.718026376295086,25.656912587835052
